file,strongest_frequency_hz,strongest_frequency_khz,strongest_power,std_mv,ptp_mv
capture_20260703_144148_878.csv,127000.0,127.0,0.008212310624237067,0.3492092616683672,3.417968
capture_20260703_144149_088.csv,128000.0,128.0,0.010322659026134327,0.343066633090269,2.441406
capture_20260703_144149_280.csv,128000.0,128.0,0.008871306851558989,0.344898256508035,2.441406
capture_20260703_144149_493.csv,127000.0,127.0,0.009988354692300016,0.3452922144463712,2.9296870000000004
capture_20260703_144149_685.csv,128000.0,128.0,0.009243182665803802,0.345257924366914,2.9296870000000004
capture_20260703_144149_893.csv,127000.0,127.0,0.009151916954151528,0.3466452599058063,2.9296870000000004
capture_20260703_144150_089.csv,128000.0,128.0,0.010094280024045308,0.3478674894425653,3.417968
capture_20260703_144150_279.csv,127000.0,127.0,0.008116921825456029,0.34614966623288157,2.9296870000000004
capture_20260703_144150_489.csv,128000.0,128.0,0.011020852095033245,0.34516643510498957,2.441406
capture_20260703_144150_684.csv,128000.0,128.0,0.01072085430266028,0.34771476390234873,2.9296870000000004
capture_20260703_144150_892.csv,127000.0,127.0,0.009419397750754286,0.3483667883245222,2.9296870000000004
capture_20260703_144151_080.csv,128000.0,128.0,0.007792382224794917,0.3456569454036204,2.9296870000000004
capture_20260703_144151_285.csv,127000.0,127.0,0.008870237166673914,0.34283552752311225,2.9296870000000004
capture_20260703_144151_493.csv,128000.0,128.0,0.008831649445221487,0.34648362262846405,2.9296870000000004
capture_20260703_144151_679.csv,128000.0,128.0,0.00841476503375065,0.34721992393126394,2.9296870000000004
capture_20260703_144151_886.csv,128000.0,128.0,0.010301730648916606,0.3491340761051879,2.9296870000000004
capture_20260703_144152_093.csv,128000.0,128.0,0.009788890549345692,0.34666082848459895,3.4179690000000003
capture_20260703_144152_283.csv,128000.0,128.0,0.009476829617604305,0.3488564213447676,2.9296870000000004
capture_20260703_144152_489.csv,128000.0,128.0,0.009999981044348771,0.3461436307406877,2.9296870000000004
capture_20260703_144152_678.csv,128000.0,128.0,0.00869415821164028,0.34610781840623933,2.9296870000000004
capture_20260703_144152_885.csv,127000.0,127.0,0.009987451322213799,0.34739396569976355,2.9296870000000004
capture_20260703_144153_086.csv,128000.0,128.0,0.009568016779497044,0.34339883166192486,2.9296870000000004
capture_20260703_144153_292.csv,127000.0,127.0,0.0085688436897255,0.3490077337994808,2.9296870000000004
capture_20260703_144153_478.csv,128000.0,128.0,0.009303398678089946,0.3466264377753866,2.9296870000000004
capture_20260703_144153_686.csv,128000.0,128.0,0.00991512894447513,0.34648888970799047,2.441406
capture_20260703_144153_880.csv,128000.0,128.0,0.009089324332583039,0.34890560654981173,2.9296870000000004
capture_20260703_144154_085.csv,128000.0,128.0,0.008127631972871792,0.3459263412896626,2.9296870000000004
capture_20260703_144154_276.csv,128000.0,128.0,0.009057749399356912,0.3482237745937543,2.9296870000000004
capture_20260703_144154_484.csv,128000.0,128.0,0.00850275351059459,0.34487709215405216,2.9296870000000004
capture_20260703_144154_690.csv,128000.0,128.0,0.009901809286323638,0.3461735593933956,2.441406
capture_20260703_144154_882.csv,128000.0,128.0,0.010275256677277293,0.3474469037545609,3.90625
capture_20260703_144155_093.csv,128000.0,128.0,0.008383451770962582,0.3492563813379943,3.4179690000000003
capture_20260703_144155_288.csv,127000.0,127.0,0.01041086673335935,0.3496621527551767,2.929688
capture_20260703_144155_482.csv,128000.0,128.0,0.008769719452991247,0.34759409136577696,2.9296870000000004
capture_20260703_144155_692.csv,128000.0,128.0,0.008417435470530216,0.347066512024295,2.9296870000000004
capture_20260703_144155_883.csv,128000.0,128.0,0.009291601581411046,0.3503329546540464,2.9296870000000004
capture_20260703_144156_078.csv,128000.0,128.0,0.009390480272250467,0.34674664019317364,2.9296870000000004
capture_20260703_144156_288.csv,127000.0,127.0,0.008054479065343782,0.3468668827915836,2.441406
capture_20260703_144156_482.csv,127000.0,127.0,0.010507231678349112,0.3468153152723361,2.9296870000000004
capture_20260703_144156_688.csv,128000.0,128.0,0.0107095694690904,0.3471346742554557,2.9296870000000004
capture_20260703_144156_881.csv,127000.0,127.0,0.008118795527848428,0.3454224302314929,2.9296870000000004
capture_20260703_144157_085.csv,127000.0,127.0,0.010464908004317685,0.3474770274178637,2.9296870000000004
capture_20260703_144157_279.csv,128000.0,128.0,0.00885903965789247,0.34691773572102663,2.9296870000000004
capture_20260703_144157_491.csv,127000.0,127.0,0.00941961096590983,0.3475153081049059,2.9296870000000004
capture_20260703_144157_684.csv,127000.0,127.0,0.009753345591909988,0.3448503458045899,2.9296870000000004
capture_20260703_144157_882.csv,128000.0,128.0,0.011444642191126462,0.34555316663289204,2.9296870000000004
capture_20260703_144158_087.csv,128000.0,128.0,0.010349121527850544,0.3459699294254286,2.9296870000000004
capture_20260703_144158_280.csv,128000.0,128.0,0.00954139407059819,0.3466369747503769,2.9296870000000004
capture_20260703_144158_493.csv,127000.0,127.0,0.009021210397521774,0.3465190371557374,2.9296870000000004
capture_20260703_144158_682.csv,127000.0,127.0,0.008634839070659026,0.3450180680291429,2.9296870000000004
capture_20260703_144158_894.csv,128000.0,128.0,0.009478421102008864,0.34649951223593173,2.9296870000000004
capture_20260703_144159_087.csv,127000.0,127.0,0.00933833574048728,0.3490358179843124,2.9296870000000004
capture_20260703_144159_284.csv,127000.0,127.0,0.010233605924188295,0.34793056288580676,2.441406
capture_20260703_144159_477.csv,128000.0,128.0,0.009017473027536475,0.34595386229807906,2.9296870000000004
capture_20260703_144159_686.csv,128000.0,128.0,0.011643089716040477,0.34520380617191976,2.9296870000000004
capture_20260703_144159_881.csv,127000.0,127.0,0.008911671862292856,0.3466555171686333,2.9296870000000004
capture_20260703_144200_090.csv,128000.0,128.0,0.011065155158958086,0.344350844571832,3.4179690000000003
capture_20260703_144200_280.csv,128000.0,128.0,0.011184888407344384,0.3446112186879029,2.9296870000000004
capture_20260703_144200_487.csv,128000.0,128.0,0.008574585367905058,0.34673340238450095,2.9296870000000004
capture_20260703_144200_691.csv,128000.0,128.0,0.010810888234097942,0.3455122771063754,2.9296870000000004
capture_20260703_144200_893.csv,127000.0,127.0,0.009322480352025934,0.3449684814198679,3.417968
